"Study ID";"Form Type";"Form Collection ID";"Form Collection Name";"Form Collection Order";"Form ID";"Form Name";"Form Order";"Field ID";"Field Variable Name";"Field Label";"Field Type";"Field Order";"Field Required";"Calculation Template";"Field Option Group"
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;3E2480D1-3F0C-4DA5-86A8-16A7AE75B476;"Diagnostics - Endoscopy";24;B712709D-98AF-4728-93F4-5BE3117960AE;dpca_compdrain;"Were there complications during or after bile duct drainage?";radio;7;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;3E2480D1-3F0C-4DA5-86A8-16A7AE75B476;"Diagnostics - Endoscopy";24;187371D2-066D-4410-8173-8A55CEBB6338;dpca_compocclusie;"- Occlusion stent";radio;8;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;3E2480D1-3F0C-4DA5-86A8-16A7AE75B476;"Diagnostics - Endoscopy";24;CD81E5AB-9719-4FC2-A30D-F0A05B44FFAC;dpca_comppancreatitis;"- Pancreatitis";radio;9;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;3E2480D1-3F0C-4DA5-86A8-16A7AE75B476;"Diagnostics - Endoscopy";24;8563DCF6-2908-46B7-AB1D-9A66F467B6B4;dpca_compcholangitis;"- Cholangitis";radio;10;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;3E2480D1-3F0C-4DA5-86A8-16A7AE75B476;"Diagnostics - Endoscopy";24;EA22ACD7-0C3B-4855-842F-0037DC82F878;dpca_compperforatie;"- Perforation";radio;11;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;3E2480D1-3F0C-4DA5-86A8-16A7AE75B476;"Diagnostics - Endoscopy";24;5F7036F0-BA36-475B-A127-A54AAD1EBB9F;dpca_compnabloeding;"- After bleeding";radio;12;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;3E2480D1-3F0C-4DA5-86A8-16A7AE75B476;"Diagnostics - Endoscopy";24;410AD111-FEC4-4DB7-AD43-440D7F8C9845;dpca_companders;"- Other complications";radio;13;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;3E2480D1-3F0C-4DA5-86A8-16A7AE75B476;"Diagnostics - Endoscopy";24;E9FB6C52-9090-41F5-9649-A646DFBB2EBC;dpca_reinterventie;"Were there complications requiring re-intervention?";radio;14;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;3E2480D1-3F0C-4DA5-86A8-16A7AE75B476;"Diagnostics - Endoscopy";24;BC9D463C-E720-4000-806E-BCE20D21A44E;dpca_reintaard;"Nature of the re-intervention?";radio;15;;;9064B53A-7DFD-4B12-8258-35FB4690CE02
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;3E69D7F9-6C11-4969-BE62-EE453C83BFB8;"Adjuvant therapy";39;467BBABC-6686-4D18-A33A-8190280E2BC8;dpca_adjuvant;"Adjuvant therapy?";radio;1;;;9FD006E3-8C26-4A6C-A0F3-A6F5E0F3E6A7
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;3E69D7F9-6C11-4969-BE62-EE453C83BFB8;"Adjuvant therapy";39;419108F4-A0D5-456D-92F3-99BEACC61DD0;dpca_adjuvantstart;"Adjuvant therapy advised and/or started?";radio;2;;;C5CEFE64-E35C-4014-9105-D6A42D272190
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;3E69D7F9-6C11-4969-BE62-EE453C83BFB8;"Adjuvant therapy";39;37A1EA37-C720-4556-A8D3-9199AA9FD3F1;dpca_typeadjuvant;"Type of adjuvant chemotherapy?";radio;3;;;48CDD074-6638-476D-9A09-29F893314323
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;3E69D7F9-6C11-4969-BE62-EE453C83BFB8;"Adjuvant therapy";39;FF99B348-69A7-4071-A602-A54A1F466785;dpca_adjudat;"Start date adjuvant therapy?";date;4;;;
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;E98BCB47-259F-49CF-8452-E40C904ABEEE;dpca_datcom;"Date comorbidities";date;1;;;
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;9FD6061E-B47F-4144-8E74-8CC669FC5624;dpca_comlong;"Chronic lung disease";radio;2;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;B75237B6-5405-4CB5-B73D-F5C897110987;dpca_commyo;"Myocardial infarction";radio;3;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;6E9B8200-9EBB-4E4A-A882-25B6A44F7A75;dpca_comhartfaal;"Congestive heart failure";radio;4;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;94D5230C-E166-45B6-85C1-3DBBA8346E61;dpca_comperif;"Periferal vessel suffering/aortic aneurysm";radio;5;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;5E2EA256-438B-4C6E-8CF8-881F66402979;dpca_comcva;"Cerebro-vascular disease";radio;6;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;EF942414-0E92-4F1F-9186-70FA85844B80;dpca_comparalys;Para/hemiplegia;radio;7;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;1002D5F2-0644-40FC-ABDE-920C5FFC9A66;dpca_comdem;Dementia;radio;8;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;F5B60402-6F02-4381-A9A0-A39E542EAC4E;dpca_comdiam;"Diabetes mellitus";radio;9;;;CDB1448F-C51B-4F69-AC9F-E7EEE8BB44FF
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;04D9B3B0-2623-44F7-970D-BE6846E5E997;dpca_comdiaminsu;"Insulin-dependent diabetes";radio;10;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;60AE7C97-685F-4038-8AB1-803B9998C4BE;dpca_comgiulcus;"Gastrointestinal ulcus suffering";radio;11;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;FFBC6FDE-A417-4D01-AD0D-C9242A17F053;dpca_comlever;"Liver disease";radio;12;;;8FB8C0BB-2E96-4862-8AC7-1D351F6DE7D5
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;E22E87C9-4E5D-4B00-A90D-D1DAC13D1C70;dpca_compancr;"Acute or chronic pancreatitis";radio;13;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;6870ADDA-49BE-4ABC-8380-52B5A1706B23;dpca_comnier;"Kidney disease";radio;14;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;DFB9DEDC-336F-46F9-92E4-2E01A071CA73;dpca_combind;"Connective tissue disease (e.g., rheumatoid diseases)";radio;15;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;6FFA010D-BB34-45B0-9E57-AC3C1F488FB0;dpca_comhiv;HIV/AIDS;radio;16;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;8A60541B-4E2D-44E0-953D-3AFB236CD79F;dpca_commalig;"Malignancy (excluding PCC or  BCC of skin)";radio;17;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;72FB8437-94CB-43A9-B1CD-C96F231B80FA;dpca_commal1_calc;"Current (still to be treated)";calculation;18;;"{dpca_commal1};";
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;EF463C2A-7632-4B40-BD9F-7D9547DD3691;dpca_commal2_calc;"Curatively treated < 5 years ago";calculation;19;;"{dpca_commal2};";
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;BE475CC2-A142-4B0E-8B80-18CBCB88D715;dpca_commal3_calc;"Curatively treated >= 5 years ago";calculation;20;;"{dpca_commal3};";
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;484C2D89-EDDE-40A2-B98D-4D071112C321;"Comorbidities - 2019";17;91424A2D-4FFF-4475-AFA9-989DF9AD1B82;dpca_commal4_calc;"Palliatively treated and/or distant metastases";calculation;21;;"{dpca_commal4};";
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;495F0711-1AD6-4D22-8F7E-0DCA499291ED;"Comorbidities - Neurological/psychiatric";9;9AE8E9D5-EF0F-4CC1-AB67-CE785F4B27B3;dpca_comneu1;TIA;radio;1;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;495F0711-1AD6-4D22-8F7E-0DCA499291ED;"Comorbidities - Neurological/psychiatric";9;6BE3C273-F520-4C5A-B9A5-14BD648A1E4F;dpca_comneu2;CVA;radio;2;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;495F0711-1AD6-4D22-8F7E-0DCA499291ED;"Comorbidities - Neurological/psychiatric";9;4CD9E18A-5F86-4EA9-A5F5-56BC864A465D;dpca_comneu3;"Muscle disorder";radio;3;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;495F0711-1AD6-4D22-8F7E-0DCA499291ED;"Comorbidities - Neurological/psychiatric";9;FEF5DFFF-0800-4224-87E3-B476F5AA7E29;dpca_comneu4;Hemiplegia;radio;4;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;495F0711-1AD6-4D22-8F7E-0DCA499291ED;"Comorbidities - Neurological/psychiatric";9;93942B31-5885-40C4-A78A-6A2B185DAF60;dpca_comneu5;"Parkinsonism / dementia";radio;5;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;495F0711-1AD6-4D22-8F7E-0DCA499291ED;"Comorbidities - Neurological/psychiatric";9;45153D3E-A5D8-4F45-9E0C-CB3FE719A300;dpca_comneu6;"Schizophrenia / severe depression / psychosis";radio;6;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;495F0711-1AD6-4D22-8F7E-0DCA499291ED;"Comorbidities - Neurological/psychiatric";9;9C7F1748-C4A6-4721-B9A7-35C0840E4B1C;dpca_comneux;Other;radio;7;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;4E8909D8-2770-42DB-A1E1-C008BD9C5221;"Comorbidities - Diabetes";7;63F4935F-7298-4944-8313-BA306F043E68;dpca_comdia1;"Not insulin dependent";radio;1;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;4E8909D8-2770-42DB-A1E1-C008BD9C5221;"Comorbidities - Diabetes";7;78C573A6-F7A5-4136-9C7D-0070BAA80DB5;dpca_comdia2;"Insulin dependent";radio;2;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;4E8909D8-2770-42DB-A1E1-C008BD9C5221;"Comorbidities - Diabetes";7;67DA314B-791E-4F55-A684-89BC25856167;dpca_comdia3;"Diabetes with organ failure";radio;3;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;4E8909D8-2770-42DB-A1E1-C008BD9C5221;"Comorbidities - Diabetes";7;AC4BFA8C-F9F1-4C53-8C75-E00812CEC118;dpca_comdiax;Other;radio;4;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;50D12F1F-0E10-433C-BCD7-CAABFEC88E5C;"Registration group";2;79D7B946-1932-4BC6-AD71-9D9B57FB3487;dpca_id;Hospital;dropdown;1;;;B3878820-435F-4C15-B528-2BC8C2FA419D
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;50D12F1F-0E10-433C-BCD7-CAABFEC88E5C;"Registration group";2;FEAF61EE-B4BA-4AE8-99FA-1C3D406D514B;dpca_verrichting_upn;"Hospital patient number";string;2;;;
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;50D12F1F-0E10-433C-BCD7-CAABFEC88E5C;"Registration group";2;D2755D09-FAB7-456C-AD80-7124BE67255B;dpca_behperdat;"Start date treatment period";date;3;;;
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;50D12F1F-0E10-433C-BCD7-CAABFEC88E5C;"Registration group";2;ADCABE3D-919A-442A-91AE-F4CB82C34732;dpca_reggroep;"Reason for registration";radio;4;;;38FFB15B-3881-4AFE-BB44-CDE78ECC5746
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;50D12F1F-0E10-433C-BCD7-CAABFEC88E5C;"Registration group";2;049E4EA6-BCF6-42CA-95E0-3EDC158C1162;dpca_commentsyesno_2;"Do you have comments about this registration?";radio;5;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;50D12F1F-0E10-433C-BCD7-CAABFEC88E5C;"Registration group";2;CC012686-C661-4E8E-9C12-7B0F90CDF7D7;dpca_comments_2;Comments;string;6;;;
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;541A0946-3E84-45D2-AC5A-073762AB28D0;"Comorbidities - Vascular";6;37755EE9-591D-4620-B2FE-6686227E1EFC;dpca_comvas1;Hypertension;radio;1;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;541A0946-3E84-45D2-AC5A-073762AB28D0;"Comorbidities - Vascular";6;0ECB2F22-15A0-45E1-9275-ACA4849CF607;dpca_comvas2;"Periferal stenotic vessel suffering";radio;2;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;541A0946-3E84-45D2-AC5A-073762AB28D0;"Comorbidities - Vascular";6;112170D1-FB77-4832-888D-A891757187DF;dpca_comvas3;"Carotid stenosis";radio;3;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;541A0946-3E84-45D2-AC5A-073762AB28D0;"Comorbidities - Vascular";6;FC0503DA-A725-4962-B54A-810EED27F527;dpca_comvas4;"Aortic aneurysm (abdominal/thoracic)";radio;4;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;541A0946-3E84-45D2-AC5A-073762AB28D0;"Comorbidities - Vascular";6;99826767-82E7-4109-A4F1-DD615D184908;dpca_comvasx;Other;radio;5;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;605F100B-8BE3-450A-9CE5-601832DF6D13;"Surgery - Other measures";35;1E383AD0-27D4-4AFF-983C-EFD8BA89E99F;dpca_procoverig;"Other intraoperative measures (e.g., drains, stent, feeds, medication)?";radio;1;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;605F100B-8BE3-450A-9CE5-601832DF6D13;"Surgery - Other measures";35;BED500D4-587F-479D-871E-52AC34EC37EF;dpca_drain;"Intra-abdominal drains?";radio;2;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;605F100B-8BE3-450A-9CE5-601832DF6D13;"Surgery - Other measures";35;340690A3-DC3A-4861-B359-32283FB24289;dpca_octreo;"Octreotide intraoperatively";radio;3;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;605F100B-8BE3-450A-9CE5-601832DF6D13;"Surgery - Other measures";35;511C414D-A1E5-42B6-8741-89152FE6C032;dpca_typesom;"Type somatostatin analog";dropdown;4;;;14F6D34E-093D-4D87-B1B1-C4148367BA6D
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;605F100B-8BE3-450A-9CE5-601832DF6D13;"Surgery - Other measures";35;8B52D331-C691-40A3-AEBA-C5A227CB969E;dpca_voedjeju;"Nutritional jejunostomy?";radio;5;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;605F100B-8BE3-450A-9CE5-601832DF6D13;"Surgery - Other measures";35;7E7C1F16-700C-4491-89FE-B986E2BE3540;dpca_nasojeju;"Nasojejunal nutritional feed?";radio;6;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;605F100B-8BE3-450A-9CE5-601832DF6D13;"Surgery - Other measures";35;D5A70594-C6BC-4458-BFC6-E614FB6C1121;dpca_anasinw;"Stent in pancreatic anastomosis - internal?";radio;7;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;605F100B-8BE3-450A-9CE5-601832DF6D13;"Surgery - Other measures";35;A1AD99F8-1DE8-4B28-9EB8-7E454F859784;dpca_anasuitw;"Stent in pancreatic anastomosis - external?";radio;8;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;605F100B-8BE3-450A-9CE5-601832DF6D13;"Surgery - Other measures";35;C544E91C-710A-494A-9574-94C49C24041C;dpca_biliodig;"Stent in biliodigestive anastomosis?";radio;9;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;605F100B-8BE3-450A-9CE5-601832DF6D13;"Surgery - Other measures";35;C6476784-8515-400D-AEC8-472C2542E4D5;dpca_verover;"Other measures?";radio;10;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;B6C12750-5027-4D56-8089-880951A6E114;dpca_compl;"Complications during hospital admission or within 30 days after surgery??";radio;1;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;4534562B-85EE-4E73-B90B-AAB106491B8E;dpca_fistel;"Pancreatic fistula (ISGPS definition 2005)?";radio;2;;;7170AEDD-E866-4101-A58F-A281FD49162F
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;3C686445-1EA4-420B-BA8D-32EE18C5D50E;dpca_fistel2016;"Pancreatic fistula (ISGPS definition 2016)?";radio;3;;;519215E6-7E2D-42DE-ADC2-B5013D6C7486
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;0C658968-4BF4-44B0-ABFB-1041B9F6F443;dpca_maagontl;"Delayed gastric emptying?";radio;4;;;66B0712C-B307-4CC9-899F-FEB24B70A7D6
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;DE43FFA7-D70B-46D5-A7E1-57459F4F5E70;dpca_gallek;"Bile leakage?";radio;5;;;AB33B76C-164A-4299-A93D-B9B1293F011C
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;2C860A37-7365-4C9F-84F2-61DFA40110D6;dpca_bloeding;Bleeding?;radio;6;;;01B41E36-4035-477C-B133-B558C8DBFBC9
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;C0113148-AE45-425A-92B4-656A475BCC09;dpca_chylus2016;"Chylus leakage?";radio;7;;;73B8EC3B-FE58-4F0D-9C8C-16533D31F5B2
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;50F8126A-8305-4A66-88EE-89D8530CF0BD;dpca_pneumonie;Pneumonia?;radio;8;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
